Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
38,2024-05-10,boxscore,HOU,@,DET,W,5,2,,14-24,4,7,Valdez,Chafin,Hader,02:25:00,N,21215.0,0.38,++,,38,33,5,8,1,0,1,5,0,0,4,3,0.257,0.324,0.41,0.734,12,2,0,0,1,0,0,0.233,6,9,Casey Mize,R,58,2024,9.0,133,82,22,15,"F.Valdez (5-59-W), B.Abreu (0-H), J.Hader (0-S)"
39,2024-05-11,boxscore,HOU,@,DET,L,2,8,,14-25,5,7,Skubal,Javier,,02:41:00,N,27140.0,0.38,-,,37,34,2,8,2,0,0,2,0,0,2,9,0.257,0.323,0.407,0.731,10,1,1,0,0,0,0,0.32,8,10,Tarik Skubal,L,56,2024,8.0,171,103,32,11,"C.Javier (26-12-L), T.Scott (2), H.Brown (5), S.Dubin (2)"
40,2024-05-12,boxscore,HOU,@,DET,W,9,3,,15-25,4,6.5,Verlander,Flaherty,,02:43:00,D,27004.0,0.38,+,,45,42,9,18,2,0,1,8,0,1,3,7,0.262,0.327,0.412,0.739,23,2,0,0,0,0,0,0.5,9,11,Jack Flaherty,R,55,2024,9.0,147,99,33,16,"J.Verlander (4-79-W), S.Martinez (4)"
41,2024-05-13,boxscore,HOU,,OAK,W,9,2,,16-25,4,6.5,Arrighetti,Stripling,,02:33:00,N,26225.0,0.43,++,,37,32,9,10,3,0,2,8,1,0,4,3,0.263,0.329,0.416,0.745,19,3,1,0,0,1,1,0.296,4,11,Ross Stripling,R,48,2024,9.0,150,96,26,21,"S.Arrighetti (4-52-W), R.Montero (4-H), B.Abreu (2-H), R.Pressly (3-H), 
T.Scott (1)"
42,2024-05-14,boxscore,HOU,,OAK,W-wo,2,1,10.0,17-25,4,5.5,Hader,Kelly,,03:01:00,N,36178.0,0.49,+++,,36,34,2,6,3,0,1,2,0,0,2,11,0.261,0.327,0.414,0.741,12,0,0,0,0,0,0,0.227,7,11,JP Sears,L,54,2024,10.0,162,111,31,21,"R.Blanco (4-54), T.Scott (0), R.Montero (0-H), B.Abreu (0-H), R.Pressly 
(0-BS), J.Hader (3-W)"
43,2024-05-15,boxscore,HOU,,OAK,W,3,0,,18-25,3,5.5,Valdez,Brooks,Martinez,02:04:00,N,28124.0,0.53,++++,,32,29,3,8,1,0,0,2,0,0,1,5,0.261,0.326,0.412,0.738,9,1,0,0,2,0,0,0.308,5,9,Aaron Brooks,R,55,2024,9.0,127,75,19,14,"F.Valdez (4-79-W), S.Martinez (2-S)"
44,2024-05-16,boxscore,HOU,,OAK,W,8,1,,19-25,3,5,Javier,Estes,Dubin,02:23:00,N,26377.0,0.58,+++++,,38,30,8,8,3,0,1,7,0,0,6,8,0.261,0.328,0.413,0.741,14,1,1,0,1,0,0,0.318,6,12,Joey Estes,R,13,2024,9.0,119,78,19,21,"C.Javier (4-75-W), S.Dubin (4-S)"
45,2024-05-17,boxscore,HOU,,MIL,W,5,4,,20-25,3,4,Brown,Peralta,Hader,02:39:00,N,31334.0,0.6,++++++,,35,32,5,10,1,0,2,5,0,0,2,9,0.262,0.328,0.416,0.744,17,1,1,0,0,0,0,0.381,6,10,Freddy Peralta,R,36,2024,9.0,158,94,30,19,"H.Brown (5-45-W), T.Scott (2-H), R.Montero (2-H), B.Abreu (2-H), J.Hader 
(2-S)"
46,2024-05-18,boxscore,HOU,,MIL,L,2,4,,20-26,3,5,Milner,Verlander,Megill,02:30:00,N,34212.0,0.66,-,,36,34,2,8,1,0,1,2,1,0,2,9,0.262,0.327,0.414,0.742,12,0,0,0,0,0,0,0.292,7,10,Bryse Wilson,R,48,2024,9.0,154,96,27,10,"J.Verlander (5-41-L), S.Martinez (2), P.Mushinski (37)"
47,2024-05-19,boxscore,HOU,,MIL,W,9,4,,21-26,3,4,Arrighetti,Rea,,02:50:00,D,34045.0,0.58,+,,44,36,9,14,3,0,3,9,1,0,6,10,0.265,0.331,0.421,0.752,26,1,1,1,0,0,0,0.478,11,9,Colin Rea,R,28,2024,9.0,144,90,29,12,"S.Arrighetti (5-47-W), B.Abreu (1-H), T.Scott (1)"
48,2024-05-20,boxscore,HOU,,LAA,L,7,9,,21-27,3,5,Suarez,Valdez,Estévez,02:36:00,N,29821.0,0.65,-,,40,36,7,10,2,0,2,7,3,0,4,5,0.265,0.332,0.423,0.755,18,1,0,0,0,0,0,0.276,6,10,Reid Detmers,L,24,2024,9.0,145,92,22,12,"F.Valdez (4-17-L), R.Montero (2), S.Martinez (1), R.Pressly (5), P.Mushinski 
(1)"
49,2024-05-21,boxscore,HOU,,LAA,W-wo,6,5,10.0,22-27,3,5,Hader,Estévez,,02:58:00,N,30891.0,0.6,+,,41,36,6,10,2,0,4,6,0,0,5,6,0.265,0.332,0.428,0.761,24,2,0,0,0,0,1,0.231,8,11,Griffin Canning,R,48,2024,10.0,166,102,23,20,"C.Javier (4-28), T.Scott (1), B.Abreu (1), R.Pressly (0), J.Hader (3-W)"
50,2024-05-22,boxscore,HOU,,LAA,L,1,2,,22-28,3,5,Anderson,Brown,García,02:18:00,D,30599.0,0.61,-,,34,32,1,6,4,0,0,1,0,0,2,6,0.264,0.331,0.426,0.757,10,0,0,0,0,0,0,0.231,6,9,Tyler Anderson,L,68,2024,9.0,134,84,24,12,"H.Brown (4-60-L), P.Mushinski (1), S.Martinez (1), B.Abreu (0)"
51,2024-05-24,boxscore,HOU,@,OAK,W,6,3,,23-28,3,3.5,Verlander,Stripling,Hader,02:31:00,N,9676.0,0.6,+,,40,38,6,12,1,0,1,6,0,1,2,4,0.265,0.331,0.426,0.757,16,0,0,0,0,0,0,0.333,7,9,Ross Stripling,R,24,2024,9.0,142,99,20,23,"J.Verlander (5-59-W), B.Abreu (1), R.Pressly (2-H), J.Hader (2-S)"
52,2024-05-25,boxscore,HOU,@,OAK,L,1,3,,23-29,3,3.5,Sears,Arrighetti,Miller,02:24:00,D,10617.0,0.65,-,,33,30,1,4,0,0,0,1,1,0,1,6,0.263,0.329,0.421,0.75,4,1,1,0,1,1,0,0.16,5,10,JP Sears,L,66,2024,8.0,140,75,18,14,"S.Arrighetti (5-49-L), T.Scott (3), P.Mushinski (2), S.Martinez (2)"
53,2024-05-26,boxscore,HOU,@,OAK,W,5,2,,24-29,3,3.5,Blanco,Brooks,,02:20:00,D,10927.0,0.63,+,,41,35,5,11,1,0,1,5,1,0,5,5,0.264,0.33,0.421,0.751,15,3,0,0,1,0,0,0.333,9,9,Aaron Brooks,R,31,2024,9.0,136,88,23,19,"R.Blanco (11-70-W), B.Abreu (1), J.Hader (1)"
54,2024-05-27,boxscore,HOU,@,SEA,L,2,3,,24-30,3,4.5,Miller,Valdez,Muñoz,02:30:00,N,23814.0,0.78,-,,34,31,2,6,1,0,0,2,0,0,2,9,0.263,0.328,0.418,0.746,7,1,0,0,1,0,0,0.261,5,9,Bryce Miller,R,58,2024,8.0,134,81,23,10,"F.Valdez (6-49-L), R.Montero (6), T.Scott (1)"
55,2024-05-28,boxscore,HOU,@,SEA,L,2,4,,24-31,3,5.5,Saucedo,Pressly,Stanek,02:16:00,N,17701.0,0.71,--,,34,32,2,5,0,0,1,2,1,0,2,10,0.261,0.326,0.415,0.741,8,0,0,0,0,0,0,0.19,5,9,Luis Castillo,R,59,2024,8.0,131,87,21,20,"H.Brown (5-69), B.Abreu (1-H), R.Pressly (3-BL)"
56,2024-05-29,boxscore,HOU,@,SEA,L-wo,1,2,10.0,24-32,3,6.5,Baumann,Scott,,02:40:00,N,25437.0,0.62,---,,37,37,1,7,0,0,0,1,2,0,0,14,0.259,0.324,0.411,0.735,7,0,0,0,0,0,0,0.304,7,11,George Kirby,R,64,2024,9.2,150,97,19,28,"J.Verlander (4-75), B.Abreu (0), J.Hader (2), T.Scott (1-L)"
57,2024-05-30,boxscore,HOU,@,SEA,W,4,0,,25-32,3,5.5,Arrighetti,Gilbert,,02:23:00,D,25527.0,0.55,+,,36,35,4,9,1,1,2,4,0,1,1,5,0.259,0.323,0.412,0.736,18,0,0,0,0,0,0,0.25,5,10,Logan Gilbert,R,44,2024,9.0,134,87,20,24,"S.Arrighetti (4-73-W), R.Montero (2), R.Pressly (1), J.Hader (0)"
58,2024-05-31,boxscore,HOU,,MIN,L,1,6,,25-33,3,6.5,López,Blanco,,02:39:00,N,36903.0,0.49,-,,34,33,1,6,0,0,1,1,0,0,1,7,0.258,0.321,0.41,0.732,9,0,0,0,0,0,0,0.2,6,9,Pablo López,R,66,2024,9.0,166,104,24,16,"R.Blanco (4-45-L), P.Mushinski (5), S.Martinez (5), A.Speas (99)"
59,2024-06-01,boxscore,HOU,,MIN,W,5,2,,26-33,3,6.5,Valdez,Ryan,Hader,02:19:00,D,33855.0,0.46,+,,34,31,5,10,1,0,4,5,0,2,3,5,0.259,0.322,0.415,0.738,23,1,0,0,0,0,0,0.273,5,9,Joe Ryan,R,33,2024,9.0,119,70,24,10,"F.Valdez (4-71-W), B.Abreu (2), J.Hader (1-S)"
60,2024-06-02,boxscore,HOU,,MIN,L,3,4,,26-34,3,7.5,Okert,Pressly,Durán,02:49:00,D,34242.0,0.48,-,,36,33,3,6,0,0,2,3,2,0,3,8,0.258,0.321,0.414,0.736,12,0,0,0,0,0,0,0.174,6,11,Simeon Woods Richardson,R,49,2024,9.0,138,93,35,12,"H.Brown (4-56), B.Abreu (0), R.Pressly (2-L), R.Montero (2)"
61,2024-06-03,boxscore,HOU,,STL,W,7,4,,27-34,3,7,Montero,Romero,Hader,02:56:00,N,33638.0,0.38,+,,38,34,7,9,2,0,3,7,3,0,3,11,0.258,0.321,0.417,0.738,20,0,0,1,0,2,0,0.3,7,11,Kyle Gibson,R,52,2024,9.0,164,110,31,14,"J.Verlander (4-39), P.Mushinski (2), S.Martinez (2), R.Montero (0-W), 
J.Hader (1-S)"
62,2024-06-04,boxscore,HOU,,STL,W,8,5,,28-34,3,7,Scott,Pallante,Pressly,03:01:00,N,33468.0,0.42,++,,39,33,8,10,1,0,1,8,0,1,3,5,0.259,0.322,0.417,0.739,14,0,1,0,2,1,0,0.31,7,10,Andre Pallante,R,21,2024,9.0,166,110,36,13,"S.Arrighetti (4-50), T.Scott (5-W), P.Mushinski (0), S.Martinez (0-H), 
B.Abreu (1-H), R.Pressly (1-S)"
63,2024-06-05,boxscore,HOU,,STL,L,2,4,,28-35,3,7,Mikolas,Blanco,Helsley,02:00:00,D,32047.0,0.46,-,,32,31,2,5,0,0,2,2,0,0,1,7,0.257,0.32,0.416,0.736,11,1,0,0,0,0,0,0.136,3,9,Miles Mikolas,R,57,2024,9.0,136,94,21,19,"R.Blanco (4-43-L), S.Dubin (19), N.Hernandez (99)"
64,2024-06-07,boxscore,HOU,@,LAA,W,7,1,,29-35,3,6.5,Valdez,Canning,,02:19:00,N,36534.0,0.41,+,,41,38,7,11,1,0,2,7,0,0,3,4,0.258,0.32,0.417,0.738,18,0,0,0,0,0,0,0.281,7,10,Griffin Canning,R,47,2024,9.0,106,71,21,19,F.Valdez (5-82-W)
65,2024-06-08,boxscore,HOU,@,LAA,W,6,1,,30-35,3,5.5,Brown,Anderson,,02:48:00,N,38217.0,0.52,++,,39,37,6,11,2,1,1,6,1,0,1,8,0.258,0.321,0.419,0.739,18,0,1,0,0,0,0,0.357,6,9,Tyler Anderson,L,44,2024,9.0,174,100,30,17,"H.Brown (5-71-W), R.Montero (4), B.Abreu (3-H), R.Pressly (3), T.Scott (3)"
66,2024-06-09,boxscore,HOU,@,LAA,L-wo,7,9,,30-36,3,6.5,Estévez,Hader,,03:13:00,D,42703.0,0.56,-,,42,38,7,14,4,0,1,7,1,0,3,6,0.26,0.322,0.421,0.743,21,3,1,0,0,0,1,0.419,8,10,Patrick Sandoval,L,34,2024,8.1,182,114,36,14,"J.Verlander (5-40), S.Martinez (4-H), R.Montero (0-H), B.Abreu (0-H), 
R.Pressly (0-BS), J.Hader (5-L)"
67,2024-06-10,boxscore,HOU,@,SFG,L-wo,3,4,10.0,30-37,3,7.5,Rodríguez,Montero,,02:46:00,N,32820.0,0.46,--,,40,37,3,9,1,1,0,3,2,0,1,6,0.26,0.321,0.419,0.741,12,1,0,0,2,1,0,0.273,8,12,Kyle Harrison,L,64,2024,9.1,155,96,26,12,"S.Arrighetti (5-60), S.Martinez (0), T.Scott (1), J.Hader (0), R.Montero 
(0-BL)"
68,2024-06-11,boxscore,HOU,@,SFG,W,3,1,,31-37,3,7.5,Blanco,Hicks,Pressly,02:16:00,N,32853.0,0.41,+,,34,33,3,7,2,0,0,2,0,0,1,10,0.259,0.32,0.417,0.737,9,1,0,0,0,0,0,0.304,4,9,Jordan Hicks,R,46,2024,9.0,142,86,27,21,"R.Blanco (5-69-W), T.Scott (0-H), B.Abreu (1-H), R.Pressly (1-S)"
69,2024-06-12,boxscore,HOU,@,SFG,L,3,5,,31-38,3,8.5,Webb,Valdez,Doval,02:07:00,D,34506.0,0.45,-,,33,33,3,9,1,0,1,3,0,0,0,7,0.259,0.32,0.417,0.736,13,2,0,0,0,0,0,0.32,3,9,Logan Webb,R,51,2024,8.0,132,84,25,10,"F.Valdez (4-26-L), S.Martinez (1), S.Dubin (6)"
70,2024-06-14,boxscore,HOU,,DET,W,4,0,,32-38,3,8,Brown,Skubal,,02:05:00,N,36902.0,0.42,+,,31,28,4,6,2,1,1,4,1,1,1,4,0.259,0.319,0.417,0.736,13,0,1,0,1,0,0,0.208,3,10,Tarik Skubal,L,46,2024,9.0,123,85,22,14,"H.Brown (5-76-W), B.Abreu (2), J.Hader (3)"
71,2024-06-15,boxscore,HOU,,DET,L,5,13,,32-39,3,9,Flaherty,Arrighetti,,03:01:00,D,37675.0,0.48,-,,38,36,5,10,4,1,1,5,0,0,2,9,0.259,0.319,0.419,0.738,19,1,0,0,0,0,0,0.346,6,13,Jack Flaherty,R,66,2024,9.0,212,132,39,21,"S.Arrighetti (4-16-L), S.Dubin (2), N.Hernandez (9), S.Martinez (2), 
R.Montero (4), T.Scott (3)"
72,2024-06-16,boxscore,HOU,,DET,W,4,1,,33-39,3,9,Blanco,Maeda,,02:10:00,D,39199.0,0.37,+,,30,27,4,5,0,0,1,4,1,0,3,3,0.258,0.318,0.418,0.736,8,2,0,0,0,0,0,0.174,2,10,Kenta Maeda,R,40,2024,9.0,133,91,28,19,"R.Blanco (4-82-W), R.Pressly (4), J.Hader (1)"
73,2024-06-18,boxscore,HOU,@,CHW,L,0,2,,33-40,2,10,Cannon,Valdez,Brebbia,02:02:00,N,16763.0,0.42,-,,34,33,0,7,1,0,0,0,0,1,1,4,0.258,0.317,0.415,0.733,8,0,0,0,0,0,0,0.241,7,9,Jonathan Cannon,R,73,2024,8.0,119,67,19,9,"F.Valdez (5-60-L), T.Scott (2), R.Montero (2)"
74,2024-06-19,boxscore,HOU,@,CHW,W,4,1,,34-40,2,9,Brown,Crochet,Hader,02:20:00,N,14124.0,0.38,+,,40,36,4,12,4,0,0,4,0,1,2,9,0.259,0.318,0.416,0.734,16,0,0,1,1,0,0,0.429,9,11,Garrett Crochet,L,49,2024,9.0,128,87,16,16,"H.Brown (4-60-W), B.Abreu (4-H), R.Pressly (2-H), J.Hader (2-S)"
75,2024-06-20,boxscore,HOU,@,CHW,W,5,3,,35-40,2,8,Scott,Wilson,Hader,02:50:00,D,14435.0,0.41,++,,43,38,5,11,1,0,1,4,2,0,5,12,0.259,0.319,0.416,0.734,15,2,0,0,0,2,0,0.4,11,11,Chris Flexen,R,61,2024,9.0,142,90,25,21,"S.Arrighetti (4-39), T.Scott (1-W), B.Abreu (0-H), R.Pressly (0-H), J.Hader 
(0-S)"
76,2024-06-21,boxscore,HOU,,BAL,W,14,11,,36-40,2,7,Dubin,Rodriguez,Abreu,03:26:00,N,38596.0,0.49,+++,,43,39,14,14,6,0,1,12,0,0,4,10,0.261,0.32,0.418,0.738,23,1,0,0,0,1,0,0.464,5,10,Grayson Rodriguez,R,27,2024,9.0,198,128,28,18,"J.Bloss (99-42), S.Dubin (5-W), N.Hernandez (5), R.Montero (2), T.Scott 
(0-H), B.Abreu (0-S)"
77,2024-06-22,boxscore,HOU,,BAL,W,5,1,,37-40,2,7,Blanco,Burnes,,02:08:00,D,37107.0,0.57,++++,,30,29,5,6,1,1,3,5,1,0,0,5,0.26,0.319,0.42,0.739,18,0,0,0,1,0,0,0.136,1,9,Corbin Burnes,R,56,2024,9.0,124,85,27,17,"R.Blanco (5-66-W), R.Pressly (1-H), J.Hader (1)"
78,2024-06-23,boxscore,HOU,,BAL,W,8,1,,38-40,2,6,Valdez,Suárez,,02:27:00,D,37014.0,0.61,+++++,,41,35,8,15,4,0,1,8,1,0,3,5,0.262,0.321,0.423,0.744,22,1,0,1,2,0,1,0.452,9,10,Albert Suárez,R,27,2024,9.0,125,84,29,12,"F.Valdez (4-66-W), B.King (99), L.Contreras (99)"
79,2024-06-25,boxscore,HOU,,COL,W,5,2,,39-40,2,4.5,Brown,Gomber,,02:28:00,N,35976.0,0.62,++++++,,35,33,5,9,1,0,0,5,2,0,2,4,0.263,0.321,0.422,0.742,10,0,0,0,0,0,0,0.31,6,9,Austin Gomber,L,36,2024,9.0,155,96,21,31,"H.Brown (5-72-W), T.Scott (3), S.Martinez (9), R.Pressly (2-H), J.Hader (2)"
80,2024-06-26,boxscore,HOU,,COL,W,7,1,,40-40,2,4.5,Arrighetti,Feltner,,02:31:00,D,33603.0,0.72,+++++++,,38,34,7,10,3,0,0,6,3,1,1,5,0.263,0.321,0.421,0.742,13,1,2,0,1,1,0,0.333,7,11,Ryan Feltner,R,49,2024,9.0,132,95,29,18,"S.Arrighetti (5-81-W), S.Dubin (4), B.King (2)"
81,2024-06-28,boxscore,HOU,@,NYM,L,2,7,,40-41,2,5.5,Núñez,Blanco,,03:06:00,N,32465.0,0.72,-,,43,38,2,12,4,0,1,2,1,0,4,10,0.264,0.322,0.422,0.744,19,1,1,0,0,0,0,0.407,14,11,Jose Quintana,L,46,2024,8.0,158,102,29,16,"R.Blanco (5-41-L), T.Scott (2), R.Montero (6), B.King (1), L.Contreras (4)"
82,2024-06-29,boxscore,HOU,@,NYM,W,9,6,,41-41,2,4.5,Martinez,Garrett,Hader,03:23:00,D,32348.0,0.68,+,,45,36,9,10,2,0,1,8,0,0,7,10,0.264,0.323,0.422,0.745,15,0,1,1,0,0,0,0.36,9,14,Tylor Megill,R,45,2024,9.0,167,111,35,14,"F.Valdez (5-32), T.Scott (0), S.Martinez (3-W), R.Pressly (3-H), J.Hader 
(3-S)"
83,2024-06-30,boxscore,HOU,@,NYM,W,10,5,11.0,42-41,2,3.5,Scott,Festa,,03:01:00,D,26853.0,0.7,++,,46,44,10,15,4,0,1,10,0,2,2,5,0.265,0.324,0.423,0.747,22,1,0,0,0,0,1,0.368,5,11,Luis Severino,R,47,2024,11.0,167,103,28,12,"S.Dubin (3-59), B.King (1), S.Martinez (0), B.Abreu (8-BS), R.Pressly (0), 
T.Scott (0-W), L.Contreras (1)"
84,2024-07-01,boxscore,HOU,@,TOR,W,3,1,,43-41,2,3,Brown,Rodríguez,Hader,02:16:00,D,39265.0,0.82,+++,,32,30,3,4,1,0,2,3,0,0,2,9,0.264,0.322,0.423,0.745,11,1,0,0,0,0,0,0.105,2,9,Yariel Rodríguez,R,70,2024,9.0,137,86,22,11,"H.Brown (5-70-W), R.Montero (2-H), B.Abreu (0-H), J.Hader (1-S)"
85,2024-07-02,boxscore,HOU,@,TOR,L,6,7,,43-42,2,3,Berríos,Arrighetti,Green,02:24:00,N,26308.0,0.9,-,,37,34,6,8,1,0,1,6,0,0,2,6,0.263,0.322,0.422,0.744,12,1,1,0,0,0,0,0.259,4,10,José Berríos,R,36,2024,8.0,156,93,27,9,"S.Arrighetti (5-25-L), L.Contreras (1), S.Martinez (1)"
86,2024-07-03,boxscore,HOU,@,TOR,W,9,2,,44-42,2,2,Scott,Pop,,02:48:00,N,28570.0,0.85,+,,46,39,9,11,5,0,1,9,0,0,5,7,0.264,0.323,0.423,0.746,19,0,2,0,0,1,1,0.323,10,10,Yusei Kikuchi,L,54,2024,9.0,135,87,21,11,"R.Blanco (4-55), T.Scott (2-BW), B.Abreu (1), B.King (2), R.Montero (1)"
87,2024-07-04,boxscore,HOU,@,TOR,W,5,3,,45-42,2,2,Valdez,Bassitt,Hader,02:37:00,D,38234.0,0.94,++,,42,35,5,9,0,0,1,5,0,0,5,9,0.264,0.324,0.422,0.746,12,1,2,0,0,0,1,0.32,10,10,Chris Bassitt,R,34,2024,9.0,123,76,22,10,"F.Valdez (4-44-W), T.Scott (0-H), R.Pressly (3-H), J.Hader (2-S)"
88,2024-07-05,boxscore,HOU,@,MIN,W,13,12,,46-42,2,2,King,López,Hader,03:21:00,N,28129.0,1.05,+++,,51,41,13,16,2,0,1,13,0,0,5,9,0.265,0.326,0.423,0.749,21,0,3,0,2,1,0,0.455,11,11,Pablo López,R,31,2024,9.0,164,104,23,18,"S.Dubin (4-37), S.Martinez (2), B.King (1-W), R.Montero (1-H), B.Abreu 
(1-H), L.Contreras (2), J.Hader (0-S)"
89,2024-07-06,boxscore,HOU,@,MIN,L,3,9,,46-43,2,2,Ryan,Brown,,02:37:00,D,31431.0,1.12,-,,36,34,3,7,3,0,1,3,0,0,1,12,0.265,0.325,0.423,0.748,13,0,1,0,0,0,0,0.286,6,11,Joe Ryan,R,54,2024,8.0,138,89,22,17,"H.Brown (4-25-L), R.Montero (0), K.Ort (99)"
90,2024-07-07,boxscore,HOU,@,MIN,L-wo,2,3,,46-44,2,2,Durán,Hader,,02:33:00,D,28056.0,1.12,--,,35,31,2,5,1,0,0,2,0,0,3,7,0.264,0.324,0.42,0.745,6,0,0,0,1,0,0,0.2,6,13,Simeon Woods Richardson,R,60,2024,8.0,140,90,19,19,"S.Arrighetti (4-49), B.King (1), B.Abreu (1), R.Pressly (2), J.Hader (1-L)"
91,2024-07-09,boxscore,HOU,,MIA,W,4,3,,47-44,2,2,Blanco,Brazobán,Hader,02:18:00,N,34776.0,0.88,+,,33,31,4,7,2,0,1,4,2,0,2,8,0.263,0.324,0.42,0.744,12,1,0,0,0,1,0,0.273,5,9,Trevor Rogers,L,51,2024,9.0,133,82,24,16,"R.Blanco (5-67-W), B.Abreu (1-H), J.Hader (1-S)"
92,2024-07-10,boxscore,HOU,,MIA,W,9,1,,48-44,2,2,Valdez,Hoeing,,02:23:00,N,32715.0,0.96,++,,39,37,9,13,2,1,1,9,3,0,2,7,0.264,0.324,0.421,0.746,20,0,0,0,0,0,0,0.414,6,12,Bryan Hoeing,R,25,2024,9.0,120,82,24,19,"F.Valdez (5-70-W), K.Ort (3)"
93,2024-07-11,boxscore,HOU,,MIA,W,6,3,,49-44,2,2,Scott,Muñoz,Hader,02:34:00,N,38818.0,0.98,+++,,34,29,6,5,3,0,0,6,0,0,2,4,0.263,0.324,0.42,0.744,8,0,1,0,2,1,0,0.185,4,10,Roddery Muñoz,R,44,2024,9.0,167,110,24,21,"J.Bloss (19-49), S.Dubin (5), T.Scott (6-W), B.Abreu (1-H), R.Pressly 
(3-H), J.Hader (1-S)"
94,2024-07-12,boxscore,HOU,,TEX,W,6,3,,50-44,2,1,Brown,Heaney,Hader,02:22:00,N,39666.0,1.16,++++,,36,33,6,9,1,0,3,6,0,0,3,5,0.263,0.324,0.422,0.745,19,1,0,0,0,1,0,0.24,6,9,Andrew Heaney,L,50,2024,9.0,139,80,20,13,"H.Brown (5-57-W), B.Abreu (0), R.Pressly (0-H), J.Hader (0-S)"
95,2024-07-13,boxscore,HOU,,TEX,L,1,2,10.0,50-45,2,1,Robertson,Scott,Yates,02:51:00,D,42094.0,1.21,-,,40,38,1,9,0,0,0,1,0,0,1,11,0.263,0.323,0.42,0.743,9,1,1,0,0,0,1,0.333,10,12,Nathan Eovaldi,R,64,2024,10.0,174,103,29,24,"S.Arrighetti (5-68), B.King (5), S.Martinez (7), S.Dubin (1), T.Scott (1-L)"
96,2024-07-14,boxscore,HOU,,TEX,L,2,4,,50-46,2,1,Sborz,Blanco,Yates,02:24:00,D,38622.0,1.18,--,,36,34,2,6,0,0,1,2,1,0,2,9,0.262,0.322,0.418,0.74,9,0,0,0,0,1,0,0.208,7,10,Max Scherzer,R,55,2024,9.0,137,81,23,17,"R.Blanco (4-63-L), S.Dubin (0), R.Montero (7), S.Martinez (0)"
97,2024-07-19,boxscore,HOU,@,SEA,W,3,0,,51-46,1,Tied,Brown,Castillo,Hader,02:17:00,N,40948.0,1.47,+,,35,32,3,6,1,0,0,2,0,0,2,8,0.262,0.322,0.416,0.738,7,2,1,0,0,1,0,0.25,5,9,Luis Castillo,R,55,2024,9.0,137,90,21,14,"H.Brown (6-66-W), B.Abreu (6-H), R.Pressly (6-H), J.Hader (6-S)"
98,2024-07-20,boxscore,HOU,@,SEA,W,4,2,,52-46,1,up 1.0,Scott,Stanek,Hader,02:44:00,N,38017.0,1.53,++,,35,33,4,7,1,0,2,4,1,1,1,11,0.261,0.321,0.416,0.737,14,0,1,0,0,0,0,0.25,4,9,George Kirby,R,66,2024,9.0,150,90,22,23,"F.Valdez (9-57), T.Scott (6-W), B.Abreu (0-H), R.Pressly (0-H), J.Hader 
(0-S)"
99,2024-07-21,boxscore,HOU,@,SEA,L,4,6,,52-47,1,Tied,Woo,Blanco,Muñoz,02:35:00,D,35038.0,1.69,-,,36,35,4,9,2,1,2,4,0,0,1,11,0.261,0.321,0.417,0.738,19,1,0,0,0,0,1,0.318,5,11,Bryan Woo,R,58,2024,8.0,139,91,14,19,"R.Blanco (6-45-L), S.Martinez (6), S.Dubin (6)"
100,2024-07-22,boxscore,HOU,@,OAK,L,0,4,,52-48,1,Tied,Harris,Arrighetti,,02:07:00,N,4517.0,1.18,--,,35,32,0,8,1,0,0,0,0,0,2,9,0.261,0.32,0.416,0.736,9,3,0,1,0,1,0,0.348,8,10,Hogan Harris,L,65,2024,8.0,117,79,18,10,"S.Arrighetti (8-44-L), B.King (8), R.Montero (7)"
101,2024-07-23,boxscore,HOU,@,OAK,L,2,8,,52-49,1,Tied,Bido,Bloss,,02:24:00,N,5896.0,1.12,---,,36,35,2,9,3,0,2,2,1,0,0,9,0.261,0.32,0.417,0.737,18,0,1,0,0,0,0,0.292,7,11,Osvaldo Bido,R,61,2024,8.0,151,101,27,17,"J.Bloss (11-34-L), S.Dubin (1), S.Martinez (1), R.Montero (0)"
102,2024-07-24,boxscore,HOU,@,OAK,W,8,1,,53-49,1,up 1.0,Brown,Sears,,02:30:00,D,14978.0,1.07,+,,40,35,8,11,4,0,1,8,0,1,1,6,0.261,0.32,0.418,0.738,18,1,2,0,2,2,0,0.333,5,9,JP Sears,L,27,2024,9.0,151,92,19,21,"H.Brown (4-59-W), B.Abreu (3), T.Scott (3), B.King (1)"
103,2024-07-26,boxscore,HOU,,LAD,W,5,0,,54-49,1,up 1.0,Valdez,Stone,,02:38:00,N,41452.0,1.17,++,,36,34,5,11,3,0,2,5,0,0,2,5,0.262,0.321,0.42,0.74,20,0,0,0,0,0,0,0.333,7,10,Gavin Stone,R,39,2024,9.0,138,91,24,21,"F.Valdez (5-73-W), B.Abreu (1-H), R.Pressly (5), T.Scott (1)"
